"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","dataset_id","weight_kg","weight_class"
"2018-P","429",1135.40074599502,"Buechele, Franz","St. Oswald","Styria","Austria","Austrian Weigh-off","1527.8 Melka 17","open",337.852252517895,970.088390316443,21.3661400284052,"Rouge Vif d’Etampes",9,515.00911527565,"Heavy"
"2020-P","1243",187.320614409337,"Wittmann, Franz","Buchkirchen","Upper Austria","Austria","Austrian Weigh-off",NA,NA,189.804531991566,178.96328960226,1.00952134423221,"Big Moose",9,84.9672014397873,"Light"
"2020-P","DMG",844.7728936887,"Boschi, Valerio","Semproniano","Tuscany","Italy","Campionato dello Zuccone","2416.5 Haist","Self",308.608160816173,725.934555378882,NA,"Atlantic Giant",9,383.182538960015,"Heavy"
"2017-P","260",1427.70900735672,"Turmolli, Andrea","Lamporecchio","Tuscany","Italy","Sfida degli Zucconi della Brianza","1975 Wallace","1625 Gantner",386.975524392467,1196.22491147151,13.283644465114,"Spirit",9,647.597912317281,"Heavy"
"2015-P","926",745.311035725607,"Joebstl, Horst",NA,"Other","Austria","Austrian Weigh-off","1148.5 Blaimschein 14",NA,324.37062770389,764.410097265224,0,"Casper",9,338.067399081933,"Medium"
"2019-P","347",1219.05277830183,"Sartini, Gabriele","Garlate","Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","Cutrupi 2166","McMullen 2145",NA,1317.56566728658,0,"Atlantic Giant",9,552.953038865013,"Heavy"
"2018-P","1099",580.291649788929,"Langenlois, Gartenbauschule","Retz","Lower Austria","Austria","Austrian Weigh-off","1720 THW 17",NA,0,0,0,"Jack O'Lantern",9,263.21586471897,"Medium"
"2015-P","1790",26.7852119302969,"koko 1, Izumonorin","Hokuto","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Rouge Vif d’Etampes",9,12.1495677604157,"Light"
"2021-P","1263",144.935089066644,"Markl, Michael","Wien","Vienna","Austria","Retzer Land Weigh-off","1225.8 Kurzreiter 20","open",182.392740645501,168.090791793171,0,"Prizewinner",9,65.7414505459002,"Light"
"2015-P","1784",34.7185350622038,"Takahashi, Masahiro","Kurashiki","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Big Max",9,15.7480626017931,"Light"
"2014-P","1018",627.568155928258,"Ragosta, Giovanni","Siena","Other","Italy","Festa della zucca di sale",NA,"self",325.747259273089,660.300225071553,0,"Early Giant",9,284.660127184028,"Medium"
"2013-P","1434",128.437667445881,"Cassioli, Milena","Corazzano","Other","Italy","Festa della zucca di sale","557 Danesi","557 Danesi",172.494907820474,117.291064134944,2.93125093351152,"Dill's Atlantic",9,58.258345974049,"Light"
"2016-P","DMG",1327.08130617728,"Moretti, Sergio","Castelfiorentio","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,410.920506414739,1387.35798704779,0,"Howden",9,601.95395485165,"Heavy"
"2017-P","692",820.157388788396,"Okayama, Ryoji","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Blue Hubbard",9,372.01713375354,"Heavy"
"2015-P","445",1031.92907746475,"walter, maffesoli",NA,"Other","Italy","Festa della zucca di sale",NA,NA,364.324774258907,998.634484685878,0,"Howden",9,468.075155919151,"Heavy"
"2018-P","1328",381.885613303336,"Bartoli, Ivan","Castelfiorentino","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,255.858175576752,453.587632946832,0,"Wolf",9,173.220400407164,"Light"
"2013-P","1129",333.678871728889,"Ito, Masayuki","Shozu, Kagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Cinderella",9,151.354190246433,"Light"
"2014-P","1289",420.798678085002,"Gervasoni, Andrea","Lamporecchio","Tuscany","Italy","Campionato dello Zuccone","1052 Ferretti","952 Bartoli",267.663015707856,418.450063016098,0,"Casper",9,190.871069685443,"Medium"
"2018-P","1718",58.5259264642574,"Kuzunishi, Takamichi","Noda","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Rouge Vif d’Etampes",9,26.5469136913682,"Light"
"2013-P","1200",289.087095761451,"Ueno, Tuyoshi","Kisomisaki","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Autumn Gold",9,131.127700902853,"Light"
"2014-P","1475",267.856816918639,"Giornale di Brescia, Francesco e Flavio",NA,"Other","Italy","Festa della zucca di sale",NA,NA,216.13092734192,276.179152896517,3.08620801302116,"Rouge Vif d’Etampes",9,121.497808406782,"Light"
"2016-P","EXH",771.43237434178,"Teichmann, Erik","Wien","Vienna","Austria","Austrian Weigh-off","1714 Lueders",NA,332.663800954182,NA,0.972164422448156,"Connecticut Field",9,349.915838972415,"Medium"
"2020-P","817",595.82879256238,"ivan, bartoli","Umbertide","Umbria","Italy","Pesa la Zucca! Foiano",NA,NA,278.930226443288,607.069688807709,0.977595355070453,"Spirit",9,270.263394132608,"Medium"
"2019-P","1567",133.861802040516,"Felappi, Lorenzo","Rimini","Emilia-Romagna","Italy","Campionato dello Zuccone","165 Wild","Open",0,0,0,"Prizewinner",9,60.7186920400284,"Light"
"2021-P","1224",169.247892675799,"Melka, Friedrich","Kleinhadersdorf","Lower Austria","Austria","Austrian Weigh-off",NA,NA,196.269152931307,216.916150855172,0,"Early Giant",9,76.7695527563214,"Light"
"2019-P","981",581.001401089472,"Aininger, Gerald","Tulln","Lower Austria","Austria","Gartenbauschule Langenlois","1297.5 Young","self",311.030235293088,649.75662608037,0,"Atlantic Giant",9,263.537802493494,"Medium"
"2017-P","554",964.51607388671,"Boeck, Alexander","Riederberg","Lower Austria","Austria","Europameisterschaft im Kurbiswiegen","2095 Willejmins","1726 Cutrupi",357.573493907825,NA,0,"Atlantic Giant",9,437.497131857368,"Heavy"
"2018-P","726",790.979552480443,"Valagussa, Tonino","Castelfiorentino","Tuscany","Italy","Campionato dello Zuccone",NA,NA,325.568145150111,657.750709698523,14.7132424762275,"Rouge Vif d’Etampes",9,358.782289831143,"Medium"
"2017-P","1441",197.185561405073,"Jaglarz, Mario","Gross Gerungs","Lower Austria","Austria","Austrian Weigh-off","1714 Lueders 15",NA,0,0,0,"Rouge Vif d’Etampes",9,89.4418661275076,"Light"
"2019-P","1157",403.174557728911,"Melka, Friedrich",NA,"Vorarlberg","Austria","Austrian Weigh-off","Rudorfer",NA,267.080112387428,421.973325375031,0,"Blue Hubbard",9,182.876903163959,"Medium"
"2020-P","1369",59.6979684171929,"Ito, Tamio","Sakai-shi","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Jack O'Lantern",9,27.0785429785397,"Light"
"2021-P","1370",38.488984588276,"Rodler, Bernd","TUlln","Lower Austria","Austria","Retzer Land Weigh-off",NA,NA,116.596861361157,41.6232379095131,0,"Rouge Vif d’Etampes",9,17.4583097382896,"Light"
"2019-P","EXH",308.364275689362,"Schoetzer, Alexander","Riederberg","Lower Austria","Austria","Austrian Weigh-off","Melka",NA,241.302725227611,364.594107630606,0,"Big Moose",9,139.871682633271,"Light"
"2014-P","1673",107.289414873501,"Team, Bauhof Tulln","Ullrichskirchen","Other","Austria","Austrian Weigh-off",NA,NA,NA,0,0,"Prizewinner",9,48.6656599683846,"Light"
"2020-P","1277",153.733341468558,"Agnelli, Chiara","Cremnago di Inverigo","Lombardy","Italy","Sfida degli Zucconi della Brianza","1177,3 GOELL 19","self",187.939566485008,161.753560400158,0,"Big Max",9,69.7322707047426,"Light"
"2014-P","1231",491.440603353777,"Gobbi, Alessio","Calcio","Other","Italy","Pesa la Zucca! Foiano",NA,NA,303.974572842163,NA,0,"Big Max",9,222.91370798947,"Medium"
"2019-P","1419",224.110627956429,"Dellamassa, Sonia",NA,"Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","Salvagni 2017","Open",203.464861791057,217.956318842211,6.87911349314351,"Prizewinner",9,101.654870876945,"Light"
"2014-P","EXH",58.0753469078993,"Jaglarz, Mario",NA,"Other","Austria","Austrian Weigh-off",NA,NA,0,NA,0,"Howden",9,26.3425342425262,"Light"
"2021-P","1242",166.406060709035,"Team Schaugarten Kittenberger Erlebnisgaertnen","St. Michael","Carinthia","Austria","Austrian Weigh-off",NA,"self",203.873374279942,164.073550546354,0,"Big Moose",9,75.480519459375,"Light"
"2019-P","EXH",146.03996210944,"Lacina, Martin","Tulln","Lower Austria","Austria","Austrian Weigh-off",NA,NA,176.001357298516,138.473640849207,7.87471268436456,"Spirit",9,66.242612527931,"Light"
"2021-P","EXH",201.887316476734,"Wittmann, Franz","Karnabrunn","Lower Austria","Austria","Austrian Weigh-off","Langheim",NA,213.757308834977,208.028656984213,3.05317536751273,"Jack O'Lantern",9,91.5745463536216,"Light"
"2016-P","1373",292.661306109606,"Piazza, Moreno","Montepulciano","Tuscany","Italy","Campionato dello Zuccone",NA,NA,226.855730369248,261.033450702213,7.03407990238634,"Rouge Vif d’Etampes",9,132.748935445552,"Light"
"2013-P","225",1117.07169722764,"Filippi, Giada","Artogne","Other","Italy","Festa della zucca di sale","1490 Cutrupi","1420 Cutrupi",362.603334948743,1150.2246232808,0,"Autumn Gold",9,506.695198605409,"Heavy"
"2018-P","1688",86.1320459894,"Squitieri, Danilo","Magione","Umbria","Italy","Campionato dello Zuccone",NA,NA,0,0,0,"Champion",9,39.0688388732809,"Light"
"2019-P","1437",236.340910322415,"Turmolli, Andrea","Calcio","Lombardy","Italy","Sfida degli Zucconi della Brianza","1685 Larue","Self",205.17241645323,218.278820073291,4.01128474308581,"Champion",9,107.202433641102,"Light"
"2016-P","1553",141.79077652361,"Guagnetti, Daniel","Capriolo","Lombardy","Italy","Festa della zucca di sale",NA,NA,NA,134.355133043535,NA,"Big Moose",9,64.3152143674845,"Light"
"2020-P","262",1325.95985603558,"Kurzreiter, Lukas","Schiltern","Lower Austria","Austria","Austrian Weigh-off","2226 Boonen DMG","2016 Boonen",395.309930036233,1414.31097943645,0,"Wolf",9,601.445273624039,"Heavy"
"2018-P","1748",24.8526681530776,"Miki, Susumu","Shodoshima","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Rouge Vif d’Etampes",9,11.272980648378,"Light"
"2020-P","1330",92.5994953039654,"Yato, Nobuyuki","Shimoniikawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Champion",9,42.0024245357296,"Light"
"2013-P","1534",24.1320837547696,"Ito, Masayuki","Shozu, Kagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,NA,"Spirit",9,10.9461290633644,"Light"
"2020-P","EXH",373.974382789399,"Lacina, Martin",NA,"Lower Austria","Austria","Retzer Land Weigh-off",NA,NA,256.711767542644,342.23857561213,0,"Cinderella",9,169.631926608731,"Light"
"2017-P","660",823.48112034497,"Sasaki, Toshiki","Yatomi, Aichi","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Howden",9,373.52475302753,"Heavy"
"2017-P","1321",295.375983142294,"Baimschein, Karl","Waidhofen/Thaya","Lower Austria","Austria","Austrian Weigh-off","Clementz",NA,0,0,0,"Spirit",9,133.980292234593,"Light"
"2019-P","1131",417.170054436623,"Joebstl, Waltraud","Walperbach","Lower Austria","Austria","Gartenbauschule Langenlois","1789 Paton","sibb",274.723614841331,477.555889422586,0,"Big Moose",9,189.225153684937,"Medium"
"2021-P","226",1395.84642645607,"Felappi, Lorenzo","Lesmo","Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","2416 SHAIST","2060.2 PATON",382.023099995554,1197.76290015402,7.24464019538977,"Dill's Atlantic",9,633.14528873224,"Heavy"
"2013-P","841",549.150352322044,"Salvagni, Augusto",NA,"Other","Italy","Pesa la Zucca! Foiano",NA,NA,287.628915170251,534.236598104227,7.88172770276393,"Big Moose",9,249.090409796091,"Medium"
"2017-P","521",1030.8825222457,"Spreafico, Luca","Malonno","Lombardy","Italy","Festa della zucca di sale","1623.5 Wallace","1969 Haist",353.618928103906,1038.91856536833,0,"Connecticut Field",9,467.600446457006,"Heavy"
"2017-P","1194",409.401659094298,"Tosoni, Matteo",NA,"Lombardy","Italy","Festa della zucca di sale","Open","Open",269.128608409004,NA,0,"Blue Hubbard",9,185.701468830514,"Medium"
"2021-P","343",1181.9960388664,"Rosi, Silvano","Dragoni","Campania","Italy","Campionato dello Zuccone","2014 Paton","2183 Mendi",377.86116869675,1225.52972102211,NA,"Big Moose",9,536.144384600022,"Heavy"
"2019-P","EXH",203.913967243485,"Turmolli, Andrea","Goito","Lombardy","Italy","Sfida degli Zucconi della Brianza","1257,7 Petrelli","Self",206.826708011759,221.833571839165,0,"Jack O'Lantern",9,92.4938196780745,"Light"
"2017-P","1013",555.94245502921,"Mathias, Franz","Doerfles","Lower Austria","Austria","Austrian Weigh-off","Blaimschen","Cutrupi",0,0,0,"Connecticut Field",9,252.171255760318,"Medium"
"2017-P","DMG",1222.9721324833,"Greta e Paolo, Team","Capri","Campania","Italy","Campionato dello Zuccone","2066 Geddes","1216 Keenan",371.990173631498,1353.12022088827,0,"Dill's Atlantic",9,554.730828017056,"Heavy"
"2014-P","1501",237.025595433351,"Asta, Carmelo","Buja","Other","Italy","Pesa la Zucca! Foiano",NA,NA,208.29066448392,229.627779260938,4.78246168134508,"Rouge Vif d’Etampes",9,107.513001583275,"Light"
"2016-P","1650",29.2331186090586,"Okuda, Takefumi","Kuwana, Mie","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Atlantic Giant",9,13.259919552374,"Light"
"2013-P","1328",223.471320164539,"Buffoli, Tarcisio","Foiano della Chiana","Other","Italy","Festa della zucca di sale",NA,NA,213.62142032437,210.76463258434,NA,"Rouge Vif d’Etampes",9,101.364885740462,"Light"
"2018-P","1261",433.514583888075,"Mori, Flli.","Foiano della chiana","Tuscany","Italy","Campionato dello Zuccone","1333 Garofano","Open",NA,406.596578675424,6.11687345835304,"Casper",9,196.638907535356,"Medium"
"2017-P","1164",466.245063509317,"Kuroda, Takahito","Kurashiki","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Champion",9,211.485203357992,"Medium"
"2013-P","1193",296.900628274449,"Falchi, Brunero",NA,"Other","Italy","Campionato dello Zuccone","899 Cutrupi","Open",NA,0,0,"Early Giant",9,134.671859633497,"Light"
"2019-P","1626",98.4058949104899,"Kuroda, Takahito",NA,"Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Casper",9,44.6361630944201,"Light"
"2021-P","1150",255.628086284389,"Vodka Melone, Team","Tulln","Lower Austria","Austria","Austrian Weigh-off",NA,NA,215.912348692334,287.40805548689,0,"Big Max",9,115.950949496301,"Light"
"2020-P","1379",40.934734657179,"Hannan, Kagawa Agricultural Cooperative","Kisomisaki","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Dill's Atlantic",9,18.567683308471,"Light"
"2013-P","1230",305.60658397773,"Mathias, Franz",NA,"Other","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Big Max",9,138.620814714062,"Light"
"2019-P","1559",156.24065389948,"Kawasaki, Masanobu","Kanonji","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Wolf",9,70.8695684926148,"Light"
"2018-P","1724",51.7144917147355,"Nakashima, Massao","Asago","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Spirit",9,23.4572988602323,"Light"
"2019-P","1512",176.191554855868,"Baresi, Simone",NA,"Lombardy","Italy","Sfida degli Zucconi della Brianza","1761,5 Cutrupi","Self",NA,186.03724918095,4.92843393257417,"Connecticut Field",9,79.919144941058,"Light"
"2013-P","1140",351.639976699274,"Zucchelli, Michael","Gallignano","Other","Italy","Pesa la Zucca! Foiano",NA,NA,230.193461306374,307.430190312579,16.1892159198788,"Howden",9,159.501210417768,"Light"
"2018-P","998",568.245929884048,"Melka, Friedrich","Baerndorf","Lower Austria","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Cinderella",9,257.752018078959,"Medium"
"2016-P","1646",34.6512634865059,"Kitahara, Kazuhiro","Ayagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Wolf",9,15.7175487283387,"Light"
"2018-P","584",967.872656916631,"Jaglarz, Mario","Dietmans 19","Lower Austria","Austria","Europameisterschaft im Kurbiswiegen","1844 Holub","1807 Holub",361.646817311533,1003.40360512875,0,"Autumn Gold",9,439.019652309012,"Heavy"
"2016-P","1553",135.014771361069,"Baresi, Simone","Capriolo","Lombardy","Italy","Festa della zucca di sale",NA,NA,173.568866842591,132.797233470235,3.02691907800281,"Howden",9,61.2416701266755,"Light"
"2017-P","1334",300.952462937287,"Colzani, Enrico","Castelfiorentino","Tuscany","Italy","Campionato dello Zuccone","1199 Squitieri","Open",NA,NA,0,"Big Moose",9,136.509740921061,"Light"
"2018-P","1736",41.988517840248,"Nibu, Tatuki","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Big Max",9,19.0456713199454,"Light"
"2013-P","EXH",702.971264217208,"Eichinger, Thomas",NA,"Other","Austria","Austrian Weigh-off","668.9 Kruger","1104 Finders 11",309.649052508538,NA,0,"Autumn Gold",9,318.86240177818,"Medium"
"2016-P","1615",79.4697221760656,"Sasaki, Toshiki","Kuwana, Mie","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Champion",9,36.0468596250831,"Light"
"2021-P","924",493.06432756908,"Aininger, Gerald","Schiltern","Lower Austria","Austria","Austrian Weigh-off",NA,NA,290.124284774719,576.013683699136,NA,"Blue Hubbard",9,223.650216904515,"Medium"
"2018-P","688",807.090827745529,"Joebstl, Horst","Schiltern","Lower Austria","Austria","Austrian Weigh-off","Howell/Jolivette",NA,340.012190527153,832.19750728752,NA,"Wolf",9,366.090241362356,"Heavy"
"2020-P","1182",231.802094608061,"Felderstrasse, Team","Schiltern","Lower Austria","Austria","Retzer Land Weigh-off","Jaglarz",NA,228.485432000003,217.482175636126,3.98912270207333,"Blue Hubbard",9,105.143661464235,"Light"
"2020-P","1338",81.4053430493572,"Okano, Yoshiyuki","Tonosho","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Champion",9,36.924842484421,"Light"
"2020-P","345",1227.32016781572,"Nittnaus, Wolfgang",NA,"Lower Austria","Austria","Leiserberge Weigh-off","1597 Melka","1542 Urena",394.210405468626,1403.94916292357,0,"Autumn Gold",9,556.703063668328,"Heavy"
"2018-P","1259",421.957246504024,"Valeriani, Claudio","Terricciola","Tuscany","Italy","Campionato dello Zuccone","563 Garofano","Open",280.177543976546,601.143405320034,0,"Big Moose",9,191.396587480434,"Medium"
"2018-P","EXH",689.091109913208,"Jaglarz, Mario","Neustift","Styria","Austria","Austrian Weigh-off",NA,"2048 Willemijns",0,0,0,"Blue Hubbard",9,312.566469691462,"Medium"
"2020-P","847",621.103877405441,"Fischer, Cornelia",NA,"Lower Austria","Austria","Austrian Weigh-off","2138 Biermans","self",299.299680721726,570.024255802831,3.92443321319447,"Casper",9,281.727979768524,"Medium"
"2019-P","633",835.767575305103,"Kohl, Beatrice","Riederberg","Vienna","Austria","Tharinger Meisterschaft","1527 Melka","2230 Wallace",341.382541965971,1003.61922288391,0,"Champion",9,379.097795251795,"Heavy"
"2017-P","1190",403.045065874367,"Arrigucci, Gabriele","Lesegno","Piedmont","Italy","Sfida degli Zucconi della Brianza","1111,5 Berard","1297,5 Young",256.739771200062,NA,1.02511888375692,"Big Moose",9,182.81816664676,"Medium"
"2015-P","678",875.910580950465,"Andrea, Anna e Pato, Turmolli","Arezzo","Other","Italy","Festa della zucca di sale",NA,NA,351.273553986293,984.950084847819,0,"Early Giant",9,397.306356321398,"Heavy"
"2018-P","DMG",1759.50847521921,"Buffoli, Tarcisio","Arezzo","Other","Italy","Festa della zucca di sale","2043 clement","sibb",411.289697332375,1494.64272901316,13.735899139804,"Spirit",9,798.099619309767,"Heavy"
"2018-P","773",804.166519501291,"Melka, Friedrich","St. Michael","Carinthia","Austria","Austrian Weigh-off","1527 Melka",NA,345.251214387228,866.546177298815,0,"Autumn Gold",9,364.763797455242,"Heavy"
"2017-P","1512",122.730752577684,"Kloch, Kevin","Neustift","Styria","Austria","Austrian Weigh-off","94,8 Vogl 16",NA,0,0,0,"Early Giant",9,55.6697329335954,"Light"
"2021-P","777",683.886371441244,"Kaar, Gottfried","Kleinhadersdorf","Lower Austria","Austria","Early Weigh-off Ludwigsburg","2139 Skonager 20","2139 Skonager 20",289.152136053416,577.954756926201,7.1466711394187,"Big Moose",9,310.205640032734,"Medium"
"2013-P","1483",84.0521825263349,"Ivan, Bartoli","Trento","Other","Italy","Pesa la Zucca! Foiano",NA,NA,152.145203285194,79.997929364982,0,"Spirit",9,38.1254286757929,"Light"
"2014-P","1538",209.351299207236,"JA Hannantiiki Joseibu",NA,"Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Prizewinner",9,94.9601519699893,"Light"
